OID_,prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,sl_price,Total_MISC_Val,effective_year_built,imprv_type_cd,base_area,sum_us_area,total_porch_area,total_garage_area,effective_age,Assessment_Val,landiness,CENTROID_X,CENTROID_Y,geo_id,Market_Cluster_ID,in_subdivision,is_townhouse,is_tiny,percent_good,ALACHUA,ARCHER,GAINESVILLE,HAWTHORNE,HIGH_SPRINGS,LACROSSE,MICANOPY,NEWBERRY,ST_JOHNS,SUWANNEE,WALDO,Alachua_Main,ARCHER_1,Duck_Pond,EastMidtownEastA,Gainesvilleish_Region,Golfview,HSBUI,Haile,HAWTHORNE_1,HighSpringsAGNV,HighSprings_A,HighSprings_B,HighSprings_E,HighSprings_F,High_Springs_Main,LACROSSE_1,Lugano,MidtownEast_A,MidtownEast_B,MidtownEast_C,MidtownEast_D,Newmans_Lake,Real_Tioga,SouthNewmansLake,Springtree_A,Springtree_B,Thornebrooke,Tioga_A,Tioga_B,Turkey_Creek,WaldoRural_A,West_Outer_Gainesville,West_of_Waldo_rd,WildsPlantation,swNewberry_A,swNewberry_B,predicted_log_Assessment_Val,predicted_Assessment_Val,predicted_Market_Val,Market_Residual,Assessment_Residual,AbsV_Market_Residual,AbsV_Assessment_Residual,sale_ratio
6767,91997,0.390000000000000,1140,0.900000000000000,GAINESVILLE,109900,2560,1994,100,1140.000000000000000,0.000000000000000,220.000000000000000,0.000000000000000,30,90855.000000000000000,0.504987451137279,-82.318703999999997,29.638694999999998,16014-005-000,MidtownEast_C,False,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.561769101301500,105005.614727107662475,107565.614727107662475,-2334.385272892337525,14150.614727107662475,2334.385272892337525,14150.614727107662475,0.978759005706166
6768,92032,0.330000000000000,940,1.000000000000000,GAINESVILLE,193500,420,2012,100,770.000000000000000,0.000000000000000,170.000000000000000,0.000000000000000,12,164055.000000000000000,0.427297074039236,-82.292654999999996,29.642061000000002,16050-010-000,MidtownEast_C,True,False,True,0.880000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.851516471087507,140296.942194395291153,140716.942194395291153,-52783.057805604708847,-23758.057805604708847,52783.057805604708847,23758.057805604708847,0.727219339505919
6769,92038,0.580000000000000,572,1.000000000000000,ST. JOHN'S,70100,311,1994,100,572.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,30,59274.000000000000000,0.751006978614415,-82.305441000000002,29.630648000000001,16053-000-000,SouthNewmansLake,True,False,True,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,11.235634309992163,75783.381789751423639,76094.381789751423639,5994.381789751423639,16509.381789751423639,5994.381789751423639,16509.381789751423639,1.085511865759649
6771,92044,0.190000000000000,1444,1.000000000000000,GAINESVILLE,217600,905,2007,100,1444.000000000000000,0.000000000000000,64.000000000000000,0.000000000000000,17,184055.000000000000000,0.246019527477136,-82.295278999999994,29.644378000000000,16054-006-000,MidtownEast_C,True,False,False,0.830000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.981355184218348,159748.372471866692649,160653.372471866692649,-56946.627528133307351,-24306.627528133307351,56946.627528133307351,24306.627528133307351,0.738296748492034
6772,92048,0.230000000000000,800,1.000000000000000,GAINESVILLE,92200,0,1994,100,800.000000000000000,0.000000000000000,114.000000000000000,0.000000000000000,30,78370.000000000000000,0.297813112209165,-82.294173000000001,29.643957000000000,16054-010-000,MidtownEast_C,True,False,True,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.449989620278538,93900.371382951503620,93900.371382951503620,1700.371382951503620,15530.371382951503620,1700.371382951503620,15530.371382951503620,1.018442205888845
6774,92102,0.310000000000000,672,1.000000000000000,GAINESVILLE,34700,72,1994,100,1344.000000000000000,0.000000000000000,204.000000000000000,0.000000000000000,30,29422.999999999996362,0.401400281673222,-82.291595000000001,29.643129999999999,16076-000-000,MidtownEast_C,False,False,True,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.329294506904864,83224.287968365752022,83296.287968365752022,48596.287968365752022,53801.287968365752022,48596.287968365752022,53801.287968365752022,2.400469393901030
6777,92206,0.190000000000000,960,1.000000000000000,GAINESVILLE,194900,218,2012,100,960.000000000000000,0.000000000000000,59.000000000000000,0.000000000000000,12,165447.000000000000000,0.246019527477136,-82.305593000000002,29.640059999999998,16106-017-000,MidtownEast_C,True,False,True,0.880000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.808833586696691,134434.663490979786729,134652.663490979786729,-60247.336509020213271,-31012.336509020213271,60247.336509020213271,31012.336509020213271,0.690880777275422
6778,92225,0.150000000000000,960,1.000000000000000,GAINESVILLE,177300,218,1994,100,960.000000000000000,0.000000000000000,90.000000000000000,0.000000000000000,30,150487.000000000000000,0.194225942745107,-82.304436999999993,29.639754000000000,16106-036-000,MidtownEast_C,True,False,True,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.518956446203758,100604.920421658607665,100822.920421658607665,-76477.079578341392335,-49882.079578341392335,76477.079578341392335,49882.079578341392335,0.568657193579575
6779,92227,0.150000000000000,960,1.000000000000000,GAINESVILLE,163600,218,2000,100,960.000000000000000,0.000000000000000,90.000000000000000,0.000000000000000,24,138842.000000000000000,0.194225942745107,-82.304815000000005,29.639755000000001,16106-038-000,MidtownEast_C,True,False,True,0.760000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.616690387759890,110933.964379262761213,111151.964379262761213,-52448.035620737238787,-27908.035620737238787,52448.035620737238787,27908.035620737238787,0.679412985203318
6781,92232,0.180000000000000,1191,1.000000000000000,GAINESVILLE,191500,397,1995,100,960.000000000000000,0.000000000000000,251.000000000000000,0.000000000000000,29,162378.000000000000000,0.233071131294129,-82.305595999999994,29.639324999999999,16106-043-000,MidtownEast_C,True,False,False,0.710000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.686008737077103,118896.510859145200811,119293.510859145200811,-72206.489140854799189,-43481.489140854799189,72206.489140854799189,43481.489140854799189,0.622942615452455
6782,92249,0.140000000000000,929,1.000000000000000,GAINESVILLE,150800,905,1994,100,929.000000000000000,0.000000000000000,76.000000000000000,0.000000000000000,30,127274.999999999985448,0.181277546562100,-82.303685000000002,29.639030000000002,16106-060-000,MidtownEast_C,True,False,True,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.492408760176193,97969.233077922195662,98874.233077922195662,-51925.766922077804338,-29305.766922077789786,51925.766922077804338,29305.766922077789786,0.655664675583038
6783,92259,0.180000000000000,960,1.000000000000000,GAINESVILLE,96500,275,1994,100,960.000000000000000,0.000000000000000,24.000000000000000,0.000000000000000,30,81750.000000000000000,0.233071131294129,-82.305597000000006,29.639036000000001,16106-070-000,MidtownEast_C,True,False,True,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.526384549985268,101355.006621611915762,101630.006621611915762,5130.006621611915762,19605.006621611915762,5130.006621611915762,19605.006621611915762,1.053160690379398
6785,92296,0.360000000000000,1032,1.000000000000000,GAINESVILLE,226700,711,1994,100,1032.000000000000000,0.000000000000000,56.000000000000000,0.000000000000000,30,191984.000000000000000,0.466142262588258,-82.302595999999994,29.638296000000000,16106-117-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.635166969942295,113002.697596202109708,113713.697596202109708,-112986.302403797890292,-78981.302403797890292,112986.302403797890292,78981.302403797890292,0.501604312290261
6788,92312,0.150000000000000,1122,1.000000000000000,GAINESVILLE,203300,677,1994,100,1122.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,30,172128.000000000000000,0.194225942745107,-82.299139999999994,29.639572999999999,16107-004-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.581514090610982,107099.553841087021283,107776.553841087021283,-95523.446158912978717,-65028.446158912978717,95523.446158912978717,65028.446158912978717,0.530135532912381
6789,92322,0.150000000000000,1180,1.000000000000000,GAINESVILLE,199700,3443,1994,100,1180.000000000000000,0.000000000000000,24.000000000000000,0.000000000000000,30,166302.000000000000000,0.194225942745107,-82.299132999999998,29.641442999999999,16107-014-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.632519993174576,112703.977607824737788,116146.977607824737788,-83553.022392175262212,-53598.022392175262212,83553.022392175262212,53598.022392175262212,0.581607298987605
6790,92323,0.190000000000000,1169,1.000000000000000,GAINESVILLE,220500,2091,1994,100,2338.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,30,185334.000000000000000,0.246019527477136,-82.299128999999994,29.641627000000000,16107-015-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.626448275068757,112021.744087115745060,114112.744087115745060,-106387.255912884254940,-73312.255912884254940,106387.255912884254940,73312.255912884254940,0.517518113773768
6792,92363,0.150000000000000,1169,1.000000000000000,GAINESVILLE,213200,5442,1999,100,1169.000000000000000,0.000000000000000,24.000000000000000,0.000000000000000,25,175778.000000000000000,0.194225942745107,-82.300493000000003,29.640787000000000,16107-055-000,MidtownEast_C,True,False,False,0.750000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.708972198196580,121658.375889001094038,127100.375889001094038,-86099.624110998905962,-54119.624110998905962,86099.624110998905962,54119.624110998905962,0.596155609235465
