OID_,prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,sl_price,Total_MISC_Val,effective_year_built,imprv_type_cd,base_area,sum_us_area,total_porch_area,total_garage_area,effective_age,Assessment_Val,landiness,CENTROID_X,CENTROID_Y,geo_id,Market_Cluster_ID,in_subdivision,is_townhouse,is_tiny,percent_good,ALACHUA,ARCHER,GAINESVILLE,HAWTHORNE,HIGH_SPRINGS,LACROSSE,MICANOPY,NEWBERRY,ST_JOHNS,SUWANNEE,WALDO,Alachua_Main,Gainesvilleish_Region,Haile,HighSprings_A,HighSprings_B,HighSprings_C,HighSprings_D,HighSprings_E,HighSprings_F,High_Springs_Main,LACROSSE_1,MidtownEast_A,MidtownEast_B,MidtownEast_C,MidtownEast_D,MidtownEast_E,MidtownEast_F,Springtree_A,Springtree_B,Springtree_C,Tioga_A,Tioga_B,Turkey_Creek,WaldoRural_A,WaldoRural_B,WaldoRural_C,West_Outer_Gainesville,swNewberry_A,swNewberry_B,swNewberry_C,predicted_log_Assessment_Val,predicted_Assessment_Val,predicted_Market_Val,Market_Residual,Assessment_Residual,AbsV_Market_Residual,AbsV_Assessment_Residual,sale_ratio
6560,85872,0.190000000000000,1177,1.000000000000000,GAINESVILLE,215500,1737,1994,100,946.000000000000000,0.000000000000000,231.000000000000000,0.000000000000000,30,181438.000000000000000,0.246019527477136,-82.313478000000003,29.658049999999999,12477-000-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.870112440771443,142930.308996167586884,144667.308996167586884,-70832.691003832413116,-38507.691003832413116,70832.691003832413116,38507.691003832413116,0.671310018543701
6562,85945,0.330000000000000,1898,1.000000000000000,GAINESVILLE,417900,2880,2002,100,1718.000000000000000,0.000000000000000,180.000000000000000,0.000000000000000,22,352335.000000000000000,0.427297074039236,-82.316834000000000,29.657845999999999,12538-000-000,MidtownEast_C,True,False,False,0.780000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.328937735337316,226146.372680634987773,229026.372680634987773,-188873.627319365012227,-126188.627319365012227,188873.627319365012227,126188.627319365012227,0.548041092798839
6563,85955,0.300000000000000,2186,1.000000000000000,GAINESVILLE,392700,6230,2000,100,1952.000000000000000,0.000000000000000,272.000000000000000,0.000000000000000,24,327565.000000000000000,0.388451885490215,-82.313535000000002,29.656621000000001,12539-009-000,MidtownEast_C,True,False,False,0.760000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.383092496783551,238730.957687119429465,244960.957687119429465,-147739.042312880570535,-88834.042312880570535,147739.042312880570535,88834.042312880570535,0.623786497802698
6564,85971,0.270000000000000,1061,1.000000000000000,GAINESVILLE,331100,1910,2012,100,1061.000000000000000,0.000000000000000,117.000000000000000,0.000000000000000,12,279525.000000000000000,0.349606696941193,-82.316737000000003,29.659158999999999,12541-000-000,MidtownEast_C,True,False,False,0.880000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.088001736033691,177726.607571839820594,179636.607571839820594,-151463.392428160179406,-101798.392428160179406,151463.392428160179406,101798.392428160179406,0.542544873367079
6565,85975,0.340000000000000,1002,1.000000000000000,GAINESVILLE,337100,1027,2010,100,2004.000000000000000,0.000000000000000,198.000000000000000,252.000000000000000,14,285508.000000000000000,0.440245470222243,-82.316710000000000,29.658611000000001,12545-000-000,MidtownEast_C,True,False,False,0.860000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.157052731708079,190432.433664336742368,191459.433664336742368,-145640.566335663257632,-95075.566335663257632,145640.566335663257632,95075.566335663257632,0.567960349048759
6566,85978,0.350000000000000,1291,1.000000000000000,GAINESVILLE,255000,5740,1994,100,1291.000000000000000,0.000000000000000,279.000000000000000,0.000000000000000,30,211009.999999999970896,0.453193866405251,-82.316175000000001,29.658612000000002,12548-000-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.975004037215752,158737.002155290305382,164477.002155290305382,-90522.997844709694618,-52272.997844709665515,90522.997844709694618,52272.997844709665515,0.645007851589374
6567,85979,0.350000000000000,1011,1.000000000000000,GAINESVILLE,184300,960,2010,100,1011.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,14,155695.000000000000000,0.453193866405251,-82.308960999999996,29.657246000000001,12549-001-000,MidtownEast_C,True,False,False,0.860000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.009720436797453,164344.553154092136538,165304.553154092136538,-18995.446845907863462,8649.553154092136538,18995.446845907863462,8649.553154092136538,0.896931921617429
6568,85986,0.210000000000000,1143,1.000000000000000,GAINESVILLE,220000,521,2007,100,2286.000000000000000,0.000000000000000,120.000000000000000,0.000000000000000,17,186478.999999999970896,0.271916319843150,-82.310788000000002,29.657184000000001,12549-008-000,MidtownEast_C,True,False,False,0.830000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.048504094058146,170843.650736518931808,171364.650736518931808,-48635.349263481068192,-15635.349263481039088,48635.349263481068192,15635.349263481039088,0.778930230620541
6569,85992,0.180000000000000,1192,1.000000000000000,GAINESVILLE,209500,384,1997,100,950.000000000000000,0.000000000000000,317.000000000000000,0.000000000000000,27,177691.000000000000000,0.233071131294129,-82.309280999999999,29.656748000000000,12549-014-000,MidtownEast_C,True,False,False,0.730000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.924589864670077,150932.782045370870037,151316.782045370870037,-58183.217954629129963,-26758.217954629129963,58183.217954629129963,26758.217954629129963,0.722275809285780
6570,85998,0.180000000000000,1098,1.000000000000000,GAINESVILLE,188500,140,1997,100,1098.000000000000000,0.000000000000000,30.000000000000000,0.000000000000000,27,160085.000000000000000,0.233071131294129,-82.309911000000000,29.656573000000002,12549-020-000,MidtownEast_C,True,False,False,0.730000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.853409931829834,140562.840601364965551,140702.840601364965551,-47797.159398635034449,-19522.159398635034449,47797.159398635034449,19522.159398635034449,0.746434167646499
6571,86000,0.180000000000000,1296,0.900000000000000,GAINESVILLE,191100,1940,2015,100,1100.000000000000000,0.000000000000000,196.000000000000000,0.000000000000000,9,160495.000000000000000,0.233071131294129,-82.309537000000006,29.656369000000002,12549-022-000,MidtownEast_C,True,False,False,0.910000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.120103879135867,183524.578288826742209,185464.578288826742209,-5635.421711173257791,23029.578288826742209,5635.421711173257791,23029.578288826742209,0.970510613756289
6572,86009,0.340000000000000,1350,1.000000000000000,GAINESVILLE,199900,1040,2005,100,1140.000000000000000,0.000000000000000,305.000000000000000,0.000000000000000,19,168875.000000000000000,0.440245470222243,-82.309854999999999,29.655913000000002,12549-031-000,MidtownEast_C,True,False,False,0.810000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.168055601884465,192539.306578548392281,193579.306578548392281,-6320.693421451607719,23664.306578548392281,6320.693421451607719,23664.306578548392281,0.968380723254369
6573,86025,0.180000000000000,1210,1.000000000000000,GAINESVILLE,243800,1007,1994,100,1210.000000000000000,0.000000000000000,63.000000000000000,0.000000000000000,30,206223.000000000000000,0.233071131294129,-82.311273000000000,29.656625999999999,12558-002-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.871897763396543,143185.713632629747735,144192.713632629747735,-99607.286367370252265,-63037.286367370252265,99607.286367370252265,63037.286367370252265,0.591438530076414
6574,86034,0.710000000000000,1682,0.900000000000000,GAINESVILLE,276000,14679,1994,100,2916.000000000000000,0.000000000000000,400.000000000000000,672.000000000000000,30,219921.000000000000000,0.919336128993508,-82.311290000000000,29.657261999999999,12559-001-001,MidtownEast_C,False,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.166231693543063,192188.452591252833372,206867.452591252833372,-69132.547408747166628,-27732.547408747166628,69132.547408747166628,27732.547408747166628,0.749519755765409
6575,86068,0.300000000000000,1424,1.000000000000000,GAINESVILLE,371300,528,2015,100,2424.000000000000000,0.000000000000000,616.000000000000000,0.000000000000000,9,315077.000000000000000,0.388451885490215,-82.313832000000005,29.655466000000001,12573-001-000,MidtownEast_C,False,False,False,0.910000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.277796215009637,214871.663516628061188,215399.663516628061188,-155900.336483371938812,-100205.336483371938812,155900.336483371938812,100205.336483371938812,0.580122982808048
6576,86073,0.300000000000000,1762,1.000000000000000,GAINESVILLE,311100,6820,1994,100,1461.000000000000000,0.000000000000000,301.000000000000000,0.000000000000000,30,257615.000000000000000,0.388451885490215,-82.311975000000004,29.655467999999999,12577-000-000,MidtownEast_C,False,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.103519876660300,180506.104596121440409,187326.104596121440409,-123773.895403878559591,-77108.895403878559591,123773.895403878559591,77108.895403878559591,0.602141126956353
6577,86075,0.300000000000000,1293,1.000000000000000,GAINESVILLE,259700,462,2005,100,1293.000000000000000,0.000000000000000,250.000000000000000,0.000000000000000,19,220283.000000000000000,0.388451885490215,-82.311155999999997,29.655469000000000,12579-000-000,MidtownEast_C,False,False,False,0.810000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.077171895207840,175812.241551529965363,176274.241551529965363,-83425.758448470034637,-44470.758448470034637,83425.758448470034637,44470.758448470034637,0.678761037934270
6578,86079,0.320000000000000,1484,1.000000000000000,GAINESVILLE,357700,408,1994,100,4452.000000000000000,0.000000000000000,1284.000000000000000,0.000000000000000,30,303637.000000000000000,0.414348677856229,-82.316368999999995,29.657513000000002,12582-002-000,MidtownEast_C,True,False,False,0.700000000000000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.067791831976232,174170.821953781851334,174578.821953781851334,-183121.178046218148666,-129466.178046218148666,183121.178046218148666,129466.178046218148666,0.488059328917478
