OBJECTID,Join_Count,TARGET_FID,Field1,prop_id,centroid_x,centroid_y,quality,actage,lotsize,effage,market_area_cd,FSP_area,FGR_area,FSP,FGR,Total_Area,livarea,SOURCE_ID,quality,actage,lotsize,FGR,livarea,Cluster_ID,Membership Probability
10354,1,13172,13172,28416,-82.41693013,29.75237926,-0.482174075,-0.967420583,-0.251774046,-0.743633544,0.436254781,1.055547927,1.239466507,1,1,1717,-0.123777145,10354,-0.454923686,-0.560219896,-0.341751328,1,-0.207902643,B2,0.988
10355,1,13173,13173,28417,-82.41644109,29.75195464,1.318524992,-0.562785187,-0.131935642,0.423295562,0.436254781,1.818011354,0.727125531,1,1,2294,0.613171391,10355,1.299126896,-0.177539377,-0.272199416,1,0.511959969,B2,0.986
10356,1,13174,13174,28418,-82.41599567,29.75188214,1.318524992,0.021688162,-0.118980139,0.682613141,0.436254781,-0.424528137,1.700936749,0,1,2514,0.894156968,10356,1.299126896,0.375221373,-0.26468029,1,0.786430982,B2,0.986
10357,1,13175,13175,28419,-82.41554618,29.75181609,1.318524992,0.066647651,-0.118980139,-0.095339596,0.436254781,-0.424528137,1.442949448,0,1,2290,0.608062562,10357,1.299126896,0.41774143,-0.26468029,1,0.506969587,B2,0.986
10358,1,13176,13176,28420,-82.41509857,29.75177221,1.318524992,-0.472866211,-0.141652269,0.034319194,0.436254781,-0.424528137,0.570879701,0,1,2712,1.147043987,10358,1.299126896,-0.092499261,-0.27783876,1,1.033454894,B2,0.984
10359,1,13177,13177,28421,-82.41463561,29.75169407,1.318524992,-0.427906722,-0.144891145,0.682613141,0.436254781,1.445749798,0.832500625,1,1,2064,0.318775139,10359,1.299126896,-0.049979204,-0.279718541,1,0.224389203,B2,0.982
10360,1,13178,13178,28422,-82.41419929,29.75159566,1.318524992,-0.517825699,-0.128696766,0.552954352,0.436254781,-0.424528137,0.788897138,0,1,2565,0.959294533,10360,1.299126896,-0.135019319,-0.270319634,1,0.850058353,B2,0.986
10361,1,13179,13179,28423,-82.41375096,29.75151906,1.318524992,-0.472866211,-0.135174518,0.552954352,0.436254781,2.925825862,1.824479963,1,1,3758,2.483641287,10361,1.299126896,-0.092499261,-0.274079197,1,2.3390636,B2,0.97
10362,1,13180,13180,28424,-82.4133042,29.75144019,-0.482174075,-0.382947234,-0.141652269,0.552954352,0.436254781,-0.424528137,0.730759155,0,1,1809,-0.006274085,10362,-0.454923686,-0.007459146,-0.27783876,1,-0.093123856,B2,0.974
10363,1,13181,13181,28425,-82.41285625,29.75135899,1.318524992,0.111607139,-0.151368897,0.682613141,0.436254781,2.499743359,1.450216696,1,1,2496,0.871167239,10363,1.299126896,0.460261488,-0.283478104,1,0.763974263,B2,0.966
10364,1,13182,13182,28426,-82.41240646,29.75128236,1.318524992,0.156566628,-0.157846648,0.682613141,0.436254781,3.324997891,0.930608472,1,1,1963,0.190415818,10364,1.299126896,0.502781546,-0.287237667,1,0.099005853,B2,0.966
10365,1,13183,13183,28427,-82.4119337,29.75121666,1.318524992,-0.922461095,-0.167563276,-0.613974754,0.436254781,0.871659689,0.992380079,1,1,2238,0.542286393,10365,1.299126896,-0.517699838,-0.292877011,1,0.442718418,B2,0.966
10366,1,13184,13184,28428,-82.41153068,29.75066104,1.318524992,-0.742623141,-0.10278576,-0.095339596,0.436254781,3.970849265,0.894272232,1,1,2252,0.558890086,10366,1.299126896,-0.347619607,-0.255281383,1,0.458937159,B2,0.964
10367,1,13185,13185,28429,-82.4119631,29.75072982,1.318524992,-0.068230814,-0.174041027,0.682613141,0.436254781,-0.424528137,2.067932767,0,1,2652,1.070411557,10367,1.299126896,0.290181258,-0.296636574,1,0.958599163,B2,0.966
10368,1,13186,13186,28430,-82.41243177,29.75077028,1.318524992,-0.652704164,-0.193474282,0.034319194,0.436254781,3.656893736,1.137725037,1,1,2436,0.794534808,10368,1.299126896,-0.262579492,-0.307915262,1,0.689118532,B2,0.966
10369,1,13187,13187,28431,-82.41288884,29.75082956,3.119224058,0.201526116,-0.183757655,0.682613141,0.436254781,-0.424528137,1.130457789,0,1,2376,0.717902378,10369,3.053177478,0.545301603,-0.302275918,1,0.614262801,B2,0.964
10370,1,13188,13188,28432,-82.41333451,29.75087693,1.318524992,0.201526116,-0.174041027,0.682613141,0.436254781,-0.424528137,0.803431634,0,1,2104,0.370502029,10370,1.299126896,0.545301603,-0.296636574,1,0.274916821,B2,0.96
10371,1,13189,13189,28433,-82.41376662,29.75091859,1.318524992,-0.697663653,-0.161085524,0.034319194,0.436254781,2.181302751,1.137725037,1,1,2554,0.944606651,10371,1.299126896,-0.30509955,-0.289117448,1,0.835711005,B2,0.964
10372,1,13190,13190,28434,-82.41418914,29.75095839,-0.482174075,0.021688162,-0.141652269,0.682613141,0.436254781,2.499743359,1.479285688,1,1,2405,0.754941386,10372,-0.454923686,0.375221373,-0.27783876,1,0.650443071,B2,0.974
10373,1,13191,13191,28435,-82.41459032,29.75103776,1.318524992,-0.068230814,-0.144891145,0.682613141,0.436254781,-0.424528137,1.486552936,0,1,2479,0.849454717,10373,1.299126896,0.290181258,-0.279718541,1,0.742765139,B2,0.986
10374,1,13192,13192,28436,-82.41500627,29.75120395,1.318524992,0.156566628,-0.170802151,0.682613141,0.436254781,-0.424528137,0.730759155,0,1,2498,0.873721653,10374,1.299126896,0.502781546,-0.294756793,1,0.766469454,B2,0.986
10375,1,13193,13193,28437,-82.41545656,29.75121966,-0.482174075,-1.596853422,-0.177279903,-2.558856597,0.436254781,-0.424528137,0.890638608,0,1,1946,0.168064693,10375,-0.454923686,-1.155500703,-0.298516355,1,0.077172932,B2,0.984
10376,1,13194,13194,28438,-82.41588613,29.75125278,1.318524992,0.021688162,-0.167563276,0.682613141,0.436254781,-0.424528137,0.476405478,0,1,2688,1.116391015,10376,1.299126896,0.375221373,-0.292877011,1,1.003512601,B2,0.986
10377,1,13195,13195,28439,-82.41629681,29.75135779,1.318524992,0.111607139,-0.18699653,-0.095339596,0.436254781,-0.424528137,0.948776591,0,1,2285,0.601676526,10377,1.299126896,0.460261488,-0.3041557,1,0.500731609,B2,0.986
10378,1,13196,13196,28440,-82.41752025,29.7518785,1.318524992,-0.068230814,-0.157846648,0.552954352,0.436254781,-0.424528137,1.479285688,0,1,3435,2.070464769,10378,1.299126896,0.290181258,-0.287237667,1,1.935466451,B2,0.994
10379,1,13197,13197,28441,-82.41766478,29.75226118,1.318524992,0.201526116,-0.157846648,0.682613141,0.436254781,-0.424528137,1.035983566,0,1,3018,1.53786938,10379,1.299126896,0.545301603,-0.287237667,1,1.415219121,B2,0.994
10380,1,13198,13198,28442,-82.41785637,29.75260668,1.318524992,-0.472866211,-0.154607772,0.423295562,0.436254781,-0.424528137,1.010548199,0,1,2622,1.032095342,10380,1.299126896,-0.092499261,-0.285357885,1,0.921171297,B2,0.996
10381,1,13199,13199,28443,-82.41799924,29.75300283,1.318524992,-0.967420583,-0.115741263,-0.743633544,0.436254781,-0.424528137,0.977845583,0,1,2515,0.895434175,10381,1.299126896,-0.560219896,-0.262800508,1,0.787678577,B2,0.996
10382,1,13200,13200,28444,-82.41818711,29.75345508,1.318524992,-0.517825699,-0.057441499,0.682613141,0.436254781,-0.424528137,0.890638608,0,1,3404,2.030871347,10382,1.299126896,-0.135019319,-0.228964443,1,1.89679099,B2,0.998
10383,1,13201,13201,28445,-82.41725499,29.75581174,1.318524992,0.156566628,-0.22586304,0.163977983,0.436254781,-0.424528137,0.207517306,0,1,1608,-0.262992726,10383,1.299126896,0.502781546,-0.326713077,1,-0.343890554,B2,0.976
10384,1,13202,13202,28446,-82.42234301,29.76268065,1.318524992,0.201526116,-0.167563276,0.682613141,0.436254781,-0.424528137,1.283069995,0,1,1830,0.020547265,10384,1.299126896,0.545301603,-0.292877011,1,-0.06692435,B2,0.978
10385,1,13203,13203,28447,-82.42257813,29.76285039,1.318524992,-0.382947234,-0.261490674,0.682613141,0.436254781,1.369503456,0.425534743,1,1,1548,-0.339625156,10385,1.299126896,-0.007459146,-0.347390672,1,-0.418746285,B2,0.978
10386,1,13204,13204,28448,-82.42265923,29.76298585,1.318524992,-0.068230814,-0.255012922,0.682613141,0.436254781,-0.424528137,0.243853546,0,1,2343,0.675754542,10386,1.299126896,0.290181258,-0.343631109,1,0.573092149,B2,0.976
10387,1,13205,13205,28449,-82.42271951,29.76315999,1.318524992,-0.967420583,-0.245296295,-0.743633544,0.436254781,-0.424528137,0.727125531,0,1,1909,0.121446631,10387,1.299126896,-0.560219896,-0.337991765,1,0.031635696,B2,0.97
10388,1,13206,13206,28450,-82.42274941,29.76334212,-0.482174075,0.111607139,-0.258251798,-0.224998385,0.436254781,-0.424528137,0.243853546,0,1,1460,-0.452019387,10388,-0.454923686,0.460261488,-0.345510891,1,-0.52853469,B2,0.974
10389,1,13207,13207,28451,-82.42278224,29.76350464,-0.482174075,0.111607139,-0.258251798,0.682613141,0.436254781,-0.424528137,0.334694144,0,1,1405,-0.522265781,10389,-0.454923686,0.460261488,-0.345510891,1,-0.597152444,B2,0.974
10390,1,13208,13208,28452,-82.42281914,29.76368728,1.318524992,-0.922461095,-0.24853517,-0.613974754,0.436254781,-0.424528137,1.326673482,0,1,2183,0.471401395,10390,1.299126896,-0.517699838,-0.339871547,1,0.373476867,B2,0.966
10391,1,13209,13209,28453,-82.42285612,29.76387029,1.318524992,-0.922461095,-0.261490674,-0.613974754,0.436254781,1.39641393,0.425534743,1,1,1602,-0.270655969,10391,1.299126896,-0.517699838,-0.347390672,1,-0.351376127,B2,0.962
10392,1,13210,13210,28454,-82.42288896,29.76403281,-0.482174075,0.111607139,-0.261490674,-1.391927491,0.436254781,-0.424528137,-1.027914836,0,0,1433,-0.48650398,10392,-0.454923686,0.460261488,-0.347390672,0,-0.562219769,B2,0.964
10393,1,13211,13211,28455,-82.42292331,29.76421635,1.318524992,-0.922461095,-0.251774046,-0.613974754,0.436254781,0.988271742,0.650819428,1,1,1608,-0.262354123,10393,1.299126896,-0.517699838,-0.341751328,1,-0.343266757,B2,0.958
10394,1,13212,13212,28456,-82.42295549,29.76439982,1.318524992,-0.472866211,-0.264729549,0.552954352,0.436254781,-0.424528137,0.814332505,0,1,1994,0.23000924,10394,1.299126896,-0.092499261,-0.349270454,1,0.137681314,B2,0.958
10395,1,13213,13213,28457,-82.42298408,29.76456291,-0.482174075,0.111607139,-0.264729549,0.682613141,0.436254781,-0.424528137,0.19298281,0,1,1666,-0.18891471,10395,-0.454923686,0.460261488,-0.349270454,1,-0.271530014,B2,0.956
10396,1,13214,13214,28458,-82.42301774,29.76475492,-0.482174075,-0.607744676,-0.245296295,-0.095339596,0.436254781,1.795585959,1.152259533,1,1,2022,0.266409645,10396,-0.454923686,-0.220059434,-0.337991765,1,0.173237786,B2,0.958
10397,1,13215,13215,28459,-82.42306474,29.76499953,1.318524992,-0.742623141,-0.232340791,-0.095339596,0.436254781,1.154219665,0.956043839,1,1,1971,0.200633476,10397,1.299126896,-0.347619607,-0.33047264,1,0.108986617,B2,0.96
10398,1,13216,13216,28460,-82.42357482,29.76473575,1.318524992,0.066647651,-0.235579667,0.682613141,0.436254781,-0.424528137,1.344841602,0,1,2232,0.533984546,10398,1.299126896,0.41774143,-0.332352421,1,0.434609047,B2,0.962
10399,1,13217,13217,28461,-82.42339591,29.76403647,1.318524992,0.021688162,-0.251774046,0.682613141,0.436254781,-0.424528137,0.516375342,0,1,1479,-0.427752451,10399,1.299126896,0.375221373,-0.341751328,1,-0.504830376,B2,0.96
10400,1,13218,13218,28462,-82.42339838,29.76381973,-0.482174075,-0.337987745,-0.245296295,0.682613141,0.436254781,-0.424528137,0.421901119,0,1,1492,-0.411787361,10400,-0.454923686,0.035060912,-0.337991765,1,-0.489235432,B2,0.962
10401,1,13219,13219,28463,-82.42336867,29.7636221,1.318524992,0.111607139,-0.24853517,0.682613141,0.436254781,-0.424528137,0.777996266,0,1,1810,-0.004996878,10401,1.299126896,0.460261488,-0.339871547,1,-0.09187626,B2,0.972
10402,1,13220,13220,28464,-82.42333999,29.76343121,1.318524992,-0.472866211,-0.245296295,0.682613141,0.436254781,2.638780807,0.570879701,1,1,1744,-0.089931155,10402,1.299126896,-0.092499261,-0.337991765,1,-0.174841362,B2,0.972
10403,1,13221,13221,28465,-82.4233113,29.76324034,-0.482174075,-0.832542118,-0.245296295,-0.354657175,0.436254781,3.791446105,0.650819428,1,1,1976,0.207019511,10403,-0.454923686,-0.432659723,-0.337991765,1,0.115224595,B2,0.976
10404,1,13222,13222,28466,-82.42328201,29.76304559,-0.482174075,0.156566628,-0.242057419,0.682613141,0.436254781,-0.424528137,0.963311087,0,1,1571,-0.310249391,10404,-0.454923686,0.502781546,-0.336111984,1,-0.390051588,B2,0.974
10405,1,13223,13223,28467,-82.42320786,29.7628511,1.318524992,0.201526116,-0.245296295,0.682613141,0.436254781,-0.424528137,1.014181823,0,1,1924,0.140604739,10405,1.299126896,0.545301603,-0.337991765,1,0.050349628,B2,0.974
10406,1,13224,13224,28468,-82.42311293,29.76266003,1.318524992,0.201526116,-0.242057419,-0.743633544,0.436254781,-0.424528137,0.872470489,0,1,2225,0.525044096,10406,1.299126896,0.545301603,-0.336111984,1,0.425875878,B2,0.976
10407,1,13225,13225,28469,-82.42296671,29.76244389,1.318524992,0.201526116,-0.199952034,0.682613141,0.436254781,-0.424528137,1.086854301,0,1,1804,-0.012660121,10407,1.299126896,0.545301603,-0.311674825,1,-0.099361833,B2,0.978
10408,1,13226,13226,28470,-82.42267579,29.76220165,1.318524992,0.201526116,-0.151368897,0.682613141,0.436254781,2.051235461,0.879737736,1,1,3100,1.642600368,10408,1.299126896,0.545301603,-0.283478104,1,1.517521953,B2,0.986
10409,1,13227,13227,28471,-82.41633042,29.75722863,1.318524992,-0.562785187,-0.057441499,0.423295562,0.436254781,2.212698304,2.405859795,1,1,3321,1.924863152,10409,1.299126896,-0.177539377,-0.228964443,1,1.793240562,B2,0.966
10410,1,13228,13228,28473,-82.4166705,29.75602269,1.318524992,-1.776691376,-0.183757655,-3.077491756,0.436254781,-0.424528137,0.727125531,0,1,2464,0.830296609,10410,1.299126896,-1.325580933,-0.302275918,1,0.724051206,B2,0.974
10411,1,13229,13229,28474,-82.41652804,29.75628899,-0.482174075,-1.506934445,-0.203190909,-2.299539018,0.436254781,-0.424528137,1.065052558,0,1,3357,1.97084261,10411,-0.454923686,-1.070460587,-0.313554607,1,1.838154001,B2,0.97
10412,1,13230,13230,28476,-82.41640102,29.75688592,1.318524992,-1.686772399,-0.177279903,-2.818174176,0.436254781,-0.424528137,1.032349942,0,1,2492,0.86605841,10412,1.299126896,-1.240540818,-0.298516355,1,0.758983881,B2,0.97
10413,1,13231,13231,28478,-82.41696822,29.75738839,1.318524992,-1.64181291,-0.212907537,-2.688515387,0.436254781,-0.424528137,0.970578335,0,1,2737,1.178974166,10413,1.299126896,-1.19802076,-0.319193951,1,1.064644782,B2,0.97
10414,1,13232,13232,28479,-82.41713806,29.75713665,1.318524992,-1.596853422,-0.212907537,-2.558856597,0.436254781,-0.424528137,0.890638608,0,1,2664,1.085738043,10414,1.299126896,-1.155500703,-0.319193951,1,0.973570309,B2,0.97
10415,1,13233,13233,28480,-82.41739503,29.75689674,1.318524992,-1.012380072,-0.212907537,-2.040221439,0.436254781,-0.424528137,0.952410215,0,1,2774,1.226230831,10415,1.299126896,-0.602739953,-0.319193951,1,1.110805816,B2,0.97
10416,1,13234,13234,28485,-82.42291639,29.76035573,1.318524992,-0.922461095,-0.235579667,-0.613974754,0.436254781,-0.424528137,0.672621171,0,1,1875,0.078021588,10416,1.299126896,-0.517699838,-0.332352421,1,-0.010782552,B2,0.986
10417,1,13235,13235,28486,-82.4230604,29.76011831,1.318524992,-0.967420583,-0.235579667,-0.743633544,0.436254781,-0.424528137,0.650819428,0,1,2579,0.977175433,10417,1.299126896,-0.560219896,-0.332352421,1,0.86752469,B2,0.998
10418,1,13236,13236,28487,-82.4232362,29.75987963,1.318524992,-0.922461095,-0.196713158,-0.613974754,0.436254781,-0.424528137,0.847035121,0,1,2408,0.758773008,10418,1.299126896,-0.517699838,-0.309795044,1,0.654185857,B2,0.998
10419,1,13237,13237,28488,-82.42354214,29.75981011,1.318524992,-0.922461095,-0.212907537,-0.613974754,0.436254781,2.481803043,0.879737736,1,1,1925,0.141881946,10419,1.299126896,-0.517699838,-0.319193951,1,0.051597224,B2,0.998
10420,1,13238,13238,28489,-82.42386681,29.75982764,1.318524992,-0.967420583,-0.232340791,-0.743633544,0.436254781,1.297742192,0.650819428,1,1,2381,0.724288414,10420,1.299126896,-0.560219896,-0.33047264,1,0.620500778,B2,0.998
10421,1,13239,13239,28490,-82.42415246,29.75984221,1.318524992,-0.922461095,-0.242057419,-0.613974754,0.436254781,-0.424528137,0.970578335,0,1,1690,-0.158261738,10421,1.299126896,-0.517699838,-0.336111984,1,-0.241587722,B2,0.996
10422,1,13240,13240,28491,-82.42439266,29.75978047,1.318524992,-0.967420583,-0.242057419,-0.743633544,0.436254781,1.391928851,0.650819428,1,1,1994,0.230647844,10422,1.299126896,-0.560219896,-0.336111984,1,0.138305112,B2,0.996
10423,1,13241,13241,28492,-82.42459826,29.75967009,1.318524992,-0.967420583,-0.242057419,-0.743633544,0.436254781,1.230466007,0.621750436,1,1,2332,0.661066659,10423,1.299126896,-0.560219896,-0.336111984,1,0.5587448,B2,0.998
10424,1,13242,13242,28493,-82.42480861,29.75954575,1.318524992,-0.967420583,-0.242057419,-0.743633544,0.436254781,1.185615218,0.498207222,1,1,2184,0.473317206,10424,1.299126896,-0.560219896,-0.336111984,1,0.37534826,B2,0.998
10425,1,13243,13243,28494,-82.42506563,29.75945194,1.318524992,-0.922461095,-0.242057419,-0.613974754,0.436254781,0.580129555,0.730759155,1,1,1764,-0.064387012,10425,1.299126896,-0.517699838,-0.336111984,1,-0.149889452,B2,0.998
10426,1,13244,13244,28495,-82.42542403,29.75937341,1.318524992,-0.967420583,-0.242057419,-0.743633544,0.436254781,1.43677964,0.498207222,1,1,1950,0.174450729,10426,1.299126896,-0.560219896,-0.336111984,1,0.083410909,B2,0.998
10427,1,13245,13245,28496,-82.42570208,29.75929809,1.318524992,-0.922461095,-0.242057419,-0.613974754,0.436254781,1.548906615,0.650819428,1,1,1702,-0.142935252,10427,1.299126896,-0.517699838,-0.336111984,1,-0.226616576,B2,0.998
10428,1,13246,13246,28497,-82.42597628,29.75922274,1.318524992,-1.012380072,-0.242057419,-0.873292333,0.436254781,1.584787247,0.639918556,1,1,2042,0.291315185,10428,1.299126896,-0.602739953,-0.336111984,1,0.197565899,B2,1
10429,1,13247,13247,28498,-82.42625231,29.75916342,1.318524992,-0.922461095,-0.242057419,-0.743633544,0.436254781,1.979474197,0.730759155,1,1,1966,0.19424744,10429,1.299126896,-0.517699838,-0.336111984,1,0.10274864,B2,0.998
10430,1,13248,13248,28499,-82.42587815,29.75976211,1.318524992,-0.922461095,-0.193474282,-0.613974754,0.436254781,-0.424528137,0.498207222,0,1,2012,0.253637573,10430,1.299126896,-0.517699838,-0.307915262,1,0.160761831,B2,1
10431,1,13249,13249,28500,-82.42537927,29.75979861,1.318524992,-0.922461095,-0.232340791,-0.613974754,0.436254781,-0.424528137,0.665353924,0,1,1766,-0.061193994,10431,1.299126896,-0.517699838,-0.33047264,1,-0.146770463,B2,0.998
10432,1,13250,13250,28501,-82.42508833,29.7599683,1.318524992,-0.967420583,-0.212907537,-0.743633544,0.436254781,1.728309774,0.574513325,1,1,2624,1.034649756,10432,1.299126896,-0.560219896,-0.319193951,1,0.923666488,B2,0.998
10433,1,13251,13251,28502,-82.424835,29.76009064,1.318524992,-0.922461095,-0.232340791,-0.613974754,0.436254781,0.580129555,0.676254795,1,1,1663,-0.192746332,10433,1.299126896,-0.517699838,-0.33047264,1,-0.275272801,B2,0.998
10434,1,13252,13252,28503,-82.42457555,29.76018151,1.318524992,-0.922461095,-0.24853517,-0.613974754,0.436254781,-0.424528137,0.639918556,0,1,2282,0.597844905,10434,1.299126896,-0.517699838,-0.339871547,1,0.496988822,B2,0.994
10435,1,13253,13253,28504,-82.4243074,29.76025189,1.318524992,-0.922461095,-0.242057419,-0.613974754,0.436254781,1.943593565,0.574513325,1,1,1888,0.095263884,10435,1.299126896,-0.517699838,-0.336111984,1,0.006059988,B2,0.996
10436,1,13254,13254,28505,-82.42403549,29.76028852,1.318524992,-1.05733956,-0.242057419,-1.002951123,0.436254781,2.015354829,0.894272232,1,1,2086,0.3475123,10436,1.299126896,-0.645260011,-0.336111984,1,0.252460102,B2,0.994
10437,1,13255,13255,28506,-82.42371237,29.76028588,1.318524992,-0.922461095,-0.190235406,-0.613974754,0.436254781,2.553564307,-1.027914836,1,0,2756,1.203241102,10437,1.299126896,-0.517699838,-0.306035481,0,1.088349096,B2,0.998
10438,1,13256,13256,28507,-82.42408272,29.76058501,-0.482174075,-0.967420583,-0.232340791,-0.743633544,0.436254781,1.818011354,0.650819428,1,1,1681,-0.169756603,10438,-0.454923686,-0.560219896,-0.33047264,1,-0.252816082,B2,0.99
10439,1,13257,13257,28508,-82.42435718,29.76054642,1.318524992,-0.967420583,-0.232340791,-0.743633544,0.436254781,-0.424528137,0.498207222,0,1,2206,0.50077716,10439,1.299126896,-0.560219896,-0.33047264,1,0.402171563,B2,0.992
10440,1,13258,13258,28509,-82.42460284,29.76045566,1.318524992,-0.922461095,-0.232340791,-0.613974754,0.436254781,-0.424528137,0.676254795,0,1,1663,-0.192746332,10440,1.299126896,-0.517699838,-0.33047264,1,-0.275272801,B2,0.99
10441,1,13259,13259,28510,-82.42500491,29.76035252,1.318524992,-0.922461095,-0.190235406,-0.613974754,0.436254781,-0.424528137,0.890638608,0,1,2816,1.279873532,10441,1.299126896,-0.517699838,-0.306035481,1,1.163204827,B2,0.994
