OID_,prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,sl_price,Total_MISC_Val,effective_year_built,imprv_type_cd,base_area,sum_us_area,total_porch_area,total_garage_area,effective_age,Assessment_Val,landiness,CENTROID_X,CENTROID_Y,geo_id,Market_Cluster_ID,in_subdivision,is_townhouse,is_tiny,percent_good,ALACHUA,ARCHER,GAINESVILLE,HAWTHORNE,HIGH_SPRINGS,LACROSSE,MICANOPY,NEWBERRY,ST_JOHNS,SUWANNEE,WALDO,HighSprings_A,HighSprings_B,HighSprings_C,HighSprings_D,HighSprings_E,HighSprings_F,MidtownEast_A,MidtownEast_B,MidtownEast_C,MidtownEast_D,MidtownEast_E,MidtownEast_F,Springtree_A,Springtree_B,Springtree_C,Tioga_A,Tioga_B,WaldoRural_A,WaldoRural_B,WaldoRural_C,swNewberry_A,swNewberry_B,swNewberry_C,predicted_log_Assessment_Val,predicted_Assessment_Val,predicted_Market_Val,Market_Residual,Assessment_Residual,AbsV_Market_Residual,AbsV_Assessment_Residual,sale_ratio
4890,61654,0.160000000000000,1822,1.150000000000000,ST. JOHN'S,382000,787,2005,100,1822.000000000000000,0.000000000000000,218.000000000000000,420.000000000000000,19,323912.999999999941792,0.207174338928115,-82.446601999999999,29.627210000000002,06860-352-036,HighSprings_B,True,False,False,0.810000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.698906417303307,327389.678348670306150,328176.678348670306150,-53823.321651329693850,3476.678348670364358,53823.321651329693850,3476.678348670364358,0.859101252221650
4891,61661,0.110000000000000,1628,1.150000000000000,ST. JOHN'S,363800,3111,2002,100,1628.000000000000000,0.000000000000000,264.000000000000000,420.000000000000000,22,306119.000000000000000,0.142432358013079,-82.446243999999993,29.626156999999999,06860-353-042,HighSprings_B,True,False,False,0.780000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.561453883904484,285344.894546247087419,288455.894546247087419,-75344.105453752912581,-20774.105453752912581,75344.105453752912581,20774.105453752912581,0.792896906394302
4892,61663,0.120000000000000,1725,1.150000000000000,ST. JOHN'S,363300,736,2001,100,1724.500000000000000,0.000000000000000,327.500000000000000,420.000000000000000,23,308068.999999999941792,0.155380754196086,-82.446082000000004,29.625667000000000,06860-353-044,HighSprings_B,True,False,False,0.770000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.591788661614556,294133.393148657691199,294869.393148657691199,-68430.606851342308801,-13935.606851342250593,68430.606851342308801,13935.606851342250593,0.811641599638474
4893,61665,0.120000000000000,2233,1.150000000000000,ST. JOHN'S,449800,3117,2002,100,1939.000000000000000,294.000000000000000,220.000000000000000,420.000000000000000,22,379213.000000000000000,0.155380754196086,-82.445846000000003,29.625395999999999,06860-353-046,HighSprings_B,True,False,False,0.780000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.766088680252945,350140.114413873641752,353257.114413873641752,-96542.885586126358248,-29072.885586126358248,96542.885586126358248,29072.885586126358248,0.785364860857878
4894,61677,0.480000000000000,2870,1.150000000000000,ST. JOHN'S,684900,25963,2010,100,2114.000000000000000,756.000000000000000,404.000000000000000,506.000000000000000,14,556202.000000000000000,0.621523016784344,-82.446518999999995,29.622572000000002,06860-353-058,HighSprings_B,True,False,False,0.860000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.138604033821194,508186.626360882481094,534149.626360882539302,-150750.373639117460698,-48015.373639117518906,150750.373639117460698,48015.373639117518906,0.779894329626051
4895,61683,0.330000000000000,2647,1.150000000000000,ST. JOHN'S,612000,24817,2010,100,2189.000000000000000,458.000000000000000,549.500000000000000,658.000000000000000,14,495383.000000000000000,0.427297074039236,-82.447135000000003,29.624005000000000,06860-353-064,HighSprings_B,True,False,False,0.860000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.069318347723549,474168.654097282618750,498985.654097282618750,-113014.345902717381250,-21214.345902717381250,113014.345902717381250,21214.345902717381250,0.815336036106671
4896,61684,0.300000000000000,3695,1.150000000000000,ST. JOHN'S,739100,24267,2012,100,3694.500000000000000,0.000000000000000,594.500000000000000,812.000000000000000,12,603968.000000000000000,0.388451885490215,-82.446905000000001,29.624260000000000,06860-353-065,HighSprings_B,True,False,False,0.880000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.304356486834953,599802.963941760011949,624069.963941760011949,-115030.036058239988051,-4165.036058239988051,115030.036058239988051,4165.036058239988051,0.844364719174347
4897,61690,0.130000000000000,2115,1.150000000000000,ST. JOHN'S,430900,711,2001,100,1893.500000000000000,0.000000000000000,429.500000000000000,420.000000000000000,23,365554.000000000000000,0.168329150379093,-82.447314000000006,29.625343999999998,06860-353-071,HighSprings_B,True,False,False,0.770000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.728839266982385,337337.525340312742628,338048.525340312742628,-92851.474659687257372,-28216.474659687257372,92851.474659687257372,28216.474659687257372,0.784517348202165
4898,61691,0.130000000000000,1724,1.150000000000000,ST. JOHN'S,407400,812,2001,100,1724.000000000000000,0.000000000000000,347.000000000000000,420.000000000000000,23,345478.000000000000000,0.168329150379093,-82.447312999999994,29.625509000000001,06860-353-072,HighSprings_B,True,False,False,0.770000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.597498963213553,295817.788158636016306,296629.788158636016306,-110770.211841363983694,-49660.211841363983694,110770.211841363983694,49660.211841363983694,0.728104536471861
4899,61699,0.180000000000000,2348,1.150000000000000,ST. JOHN'S,504900,771,2003,100,1996.000000000000000,352.000000000000000,389.000000000000000,509.000000000000000,21,428394.000000000000000,0.233071131294129,-82.446819000000005,29.626311999999999,06860-353-080,HighSprings_B,True,False,False,0.790000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.849096184275229,380444.728015542554203,381215.728015542554203,-123684.271984457445797,-47949.271984457445797,123684.271984457445797,47949.271984457445797,0.755032141048807
4900,61700,0.200000000000000,2590,1.150000000000000,ST. JOHN'S,559400,7351,2012,100,4284.000000000000000,896.000000000000000,470.000000000000000,960.000000000000000,12,468139.000000000058208,0.258967923660143,-82.446821000000000,29.626093999999998,06860-353-081,HighSprings_B,True,False,False,0.880000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.052413601097861,466220.324671687092632,473571.324671687092632,-85828.675328312907368,-1918.675328312965576,85828.675328312907368,1918.675328312965576,0.846570119184281
4901,61720,0.170000000000000,2433,1.000000000000000,ST. JOHN'S,484000,900,2008,100,2213.000000000000000,0.000000000000000,330.000000000000000,400.000000000000000,16,410500.000000000000000,0.220122735111122,-82.442294000000004,29.625520999999999,06860-354-009,HighSprings_B,True,False,False,0.840000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.781748216731964,355666.302149842726067,356566.302149842726067,-127433.697850157273933,-54833.697850157273933,127433.697850157273933,54833.697850157273933,0.736707235846782
4902,61744,0.150000000000000,2292,1.000000000000000,ST. JOHN'S,495000,3171,2005,100,1891.500000000000000,400.000000000000000,426.500000000000000,435.000000000000000,19,417579.000000000000000,0.194225942745107,-82.443721999999994,29.624457000000000,06860-354-033,HighSprings_B,True,False,False,0.810000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.698965241662142,327408.937403033487499,330579.937403033487499,-164420.062596966512501,-90170.062596966512501,164420.062596966512501,90170.062596966512501,0.667838257379866
4903,61745,0.150000000000000,2938,1.000000000000000,ST. JOHN'S,526800,8291,2004,100,2242.500000000000000,695.000000000000000,390.500000000000000,500.000000000000000,20,439489.000000000000000,0.194225942745107,-82.443854000000002,29.624573999999999,06860-354-034,HighSprings_B,True,False,False,0.800000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.844590701564234,378734.496473353588954,387025.496473353588954,-139774.503526646411046,-60754.503526646411046,139774.503526646411046,60754.503526646411046,0.734672544558378
4904,61747,0.190000000000000,2054,1.000000000000000,ST. JOHN'S,450700,748,2004,100,2054.000000000000000,0.000000000000000,278.000000000000000,420.000000000000000,20,382347.000000000000000,0.246019527477136,-82.444145000000006,29.624815000000002,06860-354-036,HighSprings_B,True,False,False,0.800000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.627800482156713,304918.705938885104842,305666.705938885104842,-145033.294061114895158,-77428.294061114895158,145033.294061114895158,77428.294061114895158,0.678204361967795
4905,61754,0.140000000000000,1907,1.000000000000000,ST. JOHN'S,373300,776,2003,100,1907.000000000000000,0.000000000000000,331.000000000000000,399.000000000000000,21,316529.000000000000000,0.181277546562100,-82.443528000000001,29.625862000000001,06860-354-043,HighSprings_B,True,False,False,0.790000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.546070277436733,280988.852704072021879,281764.852704072021879,-91535.147295927978121,-35540.147295927978121,91535.147295927978121,35540.147295927978121,0.754794676410587
4906,61763,0.190000000000000,2327,1.000000000000000,ST. JOHN'S,564200,25438,2010,100,2327.000000000000000,0.000000000000000,399.000000000000000,447.000000000000000,14,454132.000000000000000,0.246019527477136,-82.445083999999994,29.627161000000001,06860-355-008,HighSprings_B,True,False,False,0.860000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.791204410732005,359045.503714494290762,384483.503714494290762,-179716.496285505709238,-95086.496285505709238,179716.496285505709238,95086.496285505709238,0.681466685066456
4907,61764,0.180000000000000,2386,1.000000000000000,ST. JOHN'S,567400,21972,2010,100,2386.000000000000000,0.000000000000000,295.000000000000000,432.000000000000000,14,460317.999999999941792,0.233071131294129,-82.445312000000001,29.627101000000000,06860-355-009,HighSprings_B,True,False,False,0.860000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.799971744370749,362207.215073875850067,384179.215073875850067,-183220.784926124149933,-98110.784926124091726,183220.784926124149933,98110.784926124091726,0.677087090366366
4908,61787,0.250000000000000,2412,1.150000000000000,ST. JOHN'S,533600,951,2008,100,2412.000000000000000,0.000000000000000,419.000000000000000,420.000000000000000,16,452608.999999999941792,0.323709904575179,-82.442975000000004,29.628021000000000,06860-356-006,HighSprings_B,True,False,False,0.840000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.953566516980770,422340.236996384453960,423291.236996384453960,-110308.763003615546040,-30268.763003615487833,110308.763003615546040,30268.763003615487833,0.793274432152145
