prop_id,legal_acreage_x,living_area_x,imprv_det_quality_cd,tax_area_description,abs_subdv_cd,sl_price,Total_MISC_Val,effective_age,Assessment_Val,legal_acreage_y,A,B,C,D,E,F,ALACHUA,ARCHER,GAINESVILLE,HAWTHORNE,HIGH_SPRINGS,LACROSSE,MICANOPY,NEWBERRY,ST_JOHNS,SUWANNEE,WALDO,HighSprings_A,HighSprings_B,HighSprings_C,HighSprings_D,HighSprings_E,HighSprings_F,MidtownEast_A,MidtownEast_B,MidtownEast_C,MidtownEast_D,MidtownEast_E,MidtownEast_F,Springtree_A,Springtree_B,Springtree_C,Tioga_A,Tioga_B,WaldoRural_A,WaldoRural_B,WaldoRural_C,swNewberry_A,swNewberry_B,swNewberry_C,in_subdivision,percent_good,predicted_log_Assessment_Val,predicted_Assessment_Val,residual,residualAV,geo_id,MA,Cluster ID,Membership Probability,OBJECTID *,CENTROID_X,CENTROID_Y,property_use_cd,hood_cd,tax_area_id,legal_acreage,living_area_y,actual_age,norm_legal_acreage,norm_living_area,norm_actual_age
85636,0.13,1152,3.0,GAINESVILLE,188200.0,418600,10478,17,345332.0,0.13,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.83,12.359087673155106,233068.49822820563,112263.50177179437,112263.50177179437,12247-000-000,MidtownEast,A,0.89,54073,-82.322151,29.658445,100,145404.03,1010,0.13,1152,102,-0.104232,-0.607049,1.90919
85704,0.13,1638,3.0,GAINESVILLE,96700.0,393800,4030,24,330700.0,0.13,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.76,12.505100081531758,269709.32433852315,60990.67566147685,60990.67566147685,12312-000-000,MidtownEast,A,0.83,54132,-82.319894,29.658458,100,145404.03,1010,0.13,1638,94,-0.104232,0.043557,1.547565
85848,0.27,1308,3.0,GAINESVILLE,96600.0,300900,80,12,255685.00000000003,0.27,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.88,12.276628127574128,214620.8211576526,41064.178842347435,41064.178842347435,12436-014-000,MidtownEast,C,0.49,54236,-82.315372,29.657311,100,145404.01,1010,0.27,1308,67,-0.084181,-0.398212,0.32708
86000,0.18,1296,2.0,GAINESVILLE,181600.0,191100,1940,9,160495.0,0.18,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.91,11.764627165168616,128621.2303178912,31873.769682108803,31873.769682108803,12549-022-000,MidtownEast,C,0.58,54349,-82.309537,29.656369,100,145404.08,1010,0.18,1296,69,-0.097071,-0.414277,0.417487
86009,0.34,1350,3.0,GAINESVILLE,181600.0,199900,1040,19,168875.0,0.34,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.81,12.21720605937643,202239.12418859266,-33364.12418859266,33364.12418859266,12549-031-000,MidtownEast,C,0.59,54358,-82.309855,29.655913,100,145404.08,1010,0.34,1350,69,-0.074155,-0.341987,0.417487
86025,0.18,1210,3.0,GAINESVILLE,222500.0,243800,1007,30,206223.0,0.18,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7,11.911704563712348,149000.4438395891,57222.556160410895,57222.556160410895,12558-002-000,MidtownEast,C,0.58,54360,-82.311273,29.656626,100,145404.01,1010,0.18,1210,68,-0.097071,-0.529405,0.372284
86079,0.32,1484,3.0,GAINESVILLE,55600.0,357700,408,30,303637.0,0.32,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7,12.10368974003938,180536.76857726267,123100.23142273733,123100.23142273733,12582-002-000,MidtownEast,C,0.46,54401,-82.316369,29.657513,100,145404.02,1010,0.32,1484,58,-0.07702,-0.162602,-0.079748
86090,0.2,1477,3.0,GAINESVILLE,55600.0,353000,380,30,299670.0,0.2,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7,12.063157187356198,173365.46979295192,126304.53020704808,126304.53020704808,12582-013-000,MidtownEast,C,0.46,54412,-82.316121,29.656627,100,145404.02,1010,0.2,1477,58,-0.094207,-0.171973,-0.079748
86173,0.14,700,3.0,GAINESVILLE,68700.0,212700,60,30,180735.0,0.14,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7,11.498988819302646,98616.0019793504,82118.9980206496,82118.9980206496,12640-001-000,MidtownEast,C,0.57,54468,-82.315089,29.651123,100,145404.02,1010,0.14,700,89,-0.1028,-1.21214,1.321549
86445,0.02,1160,3.0,GAINESVILLE,161100.0,97500,0,30,82875.0,0.02,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7,12.009969613317375,164385.50906032845,-81510.50906032845,81510.50906032845,12884-002-000,MidtownEast,A,0.7,54611,-82.326842,29.646319,100,145405.03,1010,0.02,1160,36,-0.119987,-0.596339,-1.074217
86511,0.11,846,3.0,GAINESVILLE,31600.0,209800,8393,30,169937.0,0.11,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7,11.918091979202142,149955.2176047696,19981.782395230402,19981.782395230402,12917-001-000,MidtownEast,A,0.82,54659,-82.328594,29.649122,100,145405.04,1010,0.11,846,94,-0.107097,-1.01669,1.547565
87147,0.18,1006,3.0,GAINESVILLE,10605.0,215400,1125,19,181965.0,0.18,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.81,12.258002587222386,210660.38947527815,-28695.38947527815,28695.38947527815,13300-000-000,MidtownEast,A,0.65,54734,-82.329375,29.645739,100,145405.04,1010,0.18,1006,89,-0.097071,-0.802499,1.321549
87154,0.19,1350,3.0,GAINESVILLE,10605.0,286900,646,16,243219.0,0.19,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.84,12.517418909459868,273052.37605855434,-29833.376058554335,29833.376058554335,13307-000-000,MidtownEast,A,0.66,54738,-82.328872,29.644795,100,145405.04,1010,0.19,1350,16,-0.095639,-0.341987,-1.978279
87668,0.16,816,3.0,GAINESVILLE,164500.0,173400,80,14,147310.0,0.16,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.86,12.170938829473052,193095.24227861254,-45785.24227861254,45785.24227861254,13510-003-000,MidtownEast,A,0.97,54794,-82.331677,29.65871,100,145405.07,1010,0.16,816,84,-0.099936,-1.056851,1.095534
87800,0.1,1291,3.0,GAINESVILLE,23400.0,276900,329,12,235036.0,0.1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.88,12.490929891818737,265914.44264106936,-30878.442641069356,30878.442641069356,13651-000-000,MidtownEast,A,0.84,54863,-82.332426,29.654662,100,145405.07,1010,0.1,1291,12,-0.108529,-0.42097,-2.159092
87938,0.08,1040,3.0,GAINESVILLE,23800.0,194100,0,14,164985.0,0.08,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.86,12.29028259772913,217571.4535719415,-52586.4535719415,52586.4535719415,13766-001-000,MidtownEast,A,0.84,54917,-82.334843,29.654181,100,145405.07,1010,0.08,1040,26,-0.111394,-0.756983,-1.526248
88110,0.12,752,3.0,GAINESVILLE,24400.0,209800,3054,30,175275.99999999997,0.12,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7,11.840420845565522,138748.86419116054,36527.13580883943,36527.13580883943,13939-000-000,MidtownEast,A,0.87,55025,-82.336274,29.654683,100,136030.3,1010,0.12,752,84,-0.105665,-1.142527,1.095534
88130,0.11,1648,3.0,GAINESVILLE,24400.0,350000,330,14,297170.0,0.11,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.86,12.645886842315111,310483.7494636706,-13313.749463670596,13313.749463670596,13954-001-000,MidtownEast,A,0.82,55037,-82.336954,29.654088,100,136030.3,1010,0.11,1648,42,-0.107097,0.056944,-0.802998
88298,0.04,1684,3.0,GAINESVILLE,58100.0,376100,660,19,319025.0,0.04,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.81,12.508965448286387,270753.8672644368,48271.13273556321,48271.13273556321,14156-002-000,MidtownEast,A,0.93,55096,-82.324315,29.658298,100,145405.51,1010,0.04,1684,40,-0.117123,0.105137,-0.893404
88299,0.04,1242,3.0,GAINESVILLE,58100.0,349700,2448,21,294797.0,0.04,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.79,12.260166354964596,211116.70313093628,83680.29686906372,83680.29686906372,14156-003-000,MidtownEast,A,0.92,55097,-82.324315,29.658325,100,145405.08,1010,0.04,1242,39,-0.117123,-0.486566,-0.938607
88300,0.05,1684,3.0,GAINESVILLE,58100.0,366400,2593,22,308847.0,0.05,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.78,12.480918159608205,263265.46102436003,45581.53897563997,45581.53897563997,14156-004-000,MidtownEast,A,0.93,55098,-82.324317,29.658354,100,145405.08,1010,0.05,1684,40,-0.11569,0.105137,-0.893404
88466,0.21,855,3.0,GAINESVILLE,261501.0,250000,3678,10,208822.0,0.21,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.9,12.280965260879539,215553.68177724635,-6731.681777246355,6731.681777246355,14320-030-002,MidtownEast,A,0.9,55172,-82.328147,29.657246,100,145405.02,1010,0.21,855,94,-0.092774,-1.004642,1.547565
88626,0.12,872,2.0,GAINESVILLE,46700.0,140700,0,30,119595.0,0.12,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7,11.432774891303284,92297.73598374636,27297.26401625364,27297.26401625364,14471-000-000,MidtownEast,A,0.89,55264,-82.330273,29.65632,100,145405.02,1010,0.12,872,89,-0.105665,-0.981884,1.321549
88676,0.15,1782,3.0,GAINESVILLE,26700.0,268300,1279,30,226775.99999999997,0.15,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7,12.47735288495306,262328.5185696588,-35552.51856965883,35552.51856965883,14523-000-000,MidtownEast,A,0.83,55284,-82.328807,29.654111,100,145405.02,1010,0.15,1782,84,-0.101368,0.23633,1.095534
88976,0.13,1906,3.0,GAINESVILLE,66000.0,428000,1200,5,362600.0,0.13,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.95,12.883956577046982,393941.0575834968,-31341.05758349679,31341.05758349679,14745-000-000,MidtownEast,A,0.8,55295,-82.321386,29.653864,100,145404.02,1010,0.13,1906,94,-0.104232,0.402328,1.547565
89548,0.38,1838,3.0,GAINESVILLE,158200.0,518400,18430,16,422210.0,0.38,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.84,12.793688837646558,359938.6350278129,62271.36497218709,62271.36497218709,15129-000-000,MidtownEast,A,0.11,55458,-82.35512,29.655624,100,145406.03,1010,0.38,1838,73,-0.068426,0.311297,0.598299
89583,0.12,1575,3.0,GAINESVILLE,177100.0,393200,5500,30,328720.0,0.12,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7,12.371083883330407,235881.27451402534,92838.72548597466,92838.72548597466,15145-000-000,MidtownEast,A,0.35,55487,-82.351038,29.65324,100,136030.32,1010,0.12,1575,92,-0.105665,-0.040781,1.457159
89630,0.53,1805,3.0,GAINESVILLE,0.0,557200,16616,16,457004.00000000006,0.53,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.84,12.709149410994348,330760.3622347394,126243.63776526065,126243.63776526065,15182-000-000,MidtownEast,A,0.1,55521,-82.353245,29.657866,100,145406.03,1010,0.53,1805,83,-0.046942,0.26712,1.050331
89793,0.29,1995,3.0,GAINESVILLE,61500.0,488800,1802,16,413678.0,0.29,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.84,12.831167655413514,373684.69353903417,39993.30646096583,39993.30646096583,15306-000-000,MidtownEast,A,0.4,55634,-82.345168,29.656064,100,145406.03,1010,0.29,1995,78,-0.081316,0.521472,0.824315
89943,0.52,2935,3.0,GAINESVILLE,135500.0,490400,13902,29,402938.0,0.52,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.71,12.95092536567209,421226.2442859571,-18288.244285957073,18288.244285957073,15452-000-000,MidtownEast,A,0.09,55783,-82.351131,29.657816,100,145406.02,1010,0.52,2935,76,-0.048375,1.779846,0.733909
91033,0.22,1391,3.0,GAINESVILLE,110100.0,234700,1882,30,197613.0,0.22,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7,12.329803350211533,226342.21309353624,-28729.213093536237,28729.213093536237,15699-059-013,MidtownEast,A,0.48,55947,-82.336724,29.633721,100,148400.02,1010,0.22,1391,45,-0.091342,-0.287101,-0.667388
91042,0.23,1946,3.0,GAINESVILLE,110100.0,280000,2880,30,235120.0,0.23,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7,12.574324830282974,289041.29041081853,-53921.29041081853,53921.29041081853,15699-059-022,MidtownEast,A,0.44,55955,-82.336331,29.633162,100,148400.02,1010,0.23,1946,46,-0.08991,0.455876,-0.622185
